Views,Comments,Likes,Shares,Duration,Created,Description,Link
658,1,56,0,14,1555642348,new toys in town 😎⚔️🗡️,https://www.tiktok.com/@@paulspujats/video/6681433009687629062
1192,3,110,0,42,1555506689,Different angles #polevault #foryou #slowmotion,https://www.tiktok.com/@@paulspujats/video/6680850356177472774
538,3,51,0,38,1555265509,just a fun day flippin #foryou  #foryoupage,https://www.tiktok.com/@@paulspujats/video/6679814498817150214
1982,5,188,1,10,1555207240,when the plates matches the ride 🌶️🔥🏋️🏎️ #foryou,https://www.tiktok.com/@@paulspujats/video/6679564232922516741
983,17,114,0,25,1555164807,she had no idea I came to visit 🙈❤️ the story behind is pretty Awwwy #love,https://www.tiktok.com/@@paulspujats/video/6679381983518264582
1250,3,79,0,20,1555003183,#speed training ⚡ improve speed by moving feet faster SWOOSH,https://www.tiktok.com/@@paulspujats/video/6678687815041027333
828,4,71,0,41,1554300497,Mental 🧠 workout #polevault,https://www.tiktok.com/@@paulspujats/video/6675669800254967046
4812,0,317,6,12,1554126356,when you got your friends back 😁 next level of #trustfallchallenge,https://www.tiktok.com/@@paulspujats/video/6674921873446276358
980,1,99,0,11,1553909182,take time to rewind and relax 😌,https://www.tiktok.com/@@paulspujats/video/6673989117530868998
1803,3,297,1,18,1553528045,SMASHING 😅 everything is better in slow mo ⏰ #polevault #fail #featurethis,https://www.tiktok.com/@@paulspujats/video/6672352146173725958
1907,6,231,0,21,1553442214,Tug of War 💪 #foryou #featurethis,https://www.tiktok.com/@@paulspujats/video/6671983503187381509
900,3,53,1,57,1553269800,#yoga #flow Easy Y O G A ॐ  sesh for a healthier mind and body 😌 #YOGAॐ,https://www.tiktok.com/@@paulspujats/video/6671242993153871109
2945,9,370,5,26,1553101565,Pole Snap💥🙄😬💔 that was a strong hit to ribs couldn't breath for a min..#polevault #fail #out,https://www.tiktok.com/@@paulspujats/video/6670520426973629701
1298,3,67,0,60,1552952695,Mental 🧠 Training Implement in your workouts 3x a week 😉 #foryou #mental #workout,https://www.tiktok.com/@@paulspujats/video/6669881038820347141
888,4,67,1,60,1552925495,#motivation #goodmorning Rise & 🌤️ #foryou,https://www.tiktok.com/@@paulspujats/video/6669764215328214277
8500,11,431,9,55,1552757911,Mental 🧠 Training 😌 Shivas Dance 💃 #standingonnails #shivasdance #SHAZAMUp,https://www.tiktok.com/@@paulspujats/video/6669044446706797830
1170,2,62,1,60,1552664607,#namaste One of the ways how to save your youth and look younger Y O G A ॐ,https://www.tiktok.com/@@paulspujats/video/6668643710252616965
34600,58,5483,149,34,1552605905,No shoes No probs I did however hit my jewels with bungee 🤢🤖😵 #polevault,https://www.tiktok.com/@@paulspujats/video/6668391584171560197
1030,1,78,1,31,1552576006,flip a coin! Head or Tails? 🐲🐉,https://www.tiktok.com/@@paulspujats/video/6668263171918138629
2413,2,85,5,43,1552575194,How to put on KT tape 🔧🧷✝️ Full VID in YT 😉 #treatyourself #kt #bandage #selfhelp,https://www.tiktok.com/@@paulspujats/video/6668259682496302342
2825,14,242,3,60,1552396340,Issa Good day 😌 #workinprogress #lifeisarunway #polevault #trackandfield,https://www.tiktok.com/@@paulspujats/video/6667491510436498693
1566,2,180,2,6,1552320750,Tag a friend and don't repeat 😅 #cheer #selfie #athletes #dud #backflipchallenge,https://www.tiktok.com/@@paulspujats/video/6667166852214426885
2057,3,208,1,22,1552144570,This is next level training called #EMS or #flex that 🍑 also know as #torchuring device😬😰🤬,https://www.tiktok.com/@@paulspujats/video/6666410167636069638
1511,6,149,0,14,1552056201,I got stuck 😅 #handstandchallenge,https://www.tiktok.com/@@paulspujats/video/6666030622575693061
1035,3,62,1,45,1551933046,#Abs session 💪,https://www.tiktok.com/@@paulspujats/video/6665501679795834118
2318,3,151,0,12,1551894506,When your mom calls👩"Dinner is Ready"🍴 #hungry #beasts #trackandfield #athletes #football #golong,https://www.tiktok.com/@@paulspujats/video/6665336149902363909
1566,9,209,2,14,1551825291,From front to Back #foryou #frontflip #backflip #beautifulday,https://www.tiktok.com/@@paulspujats/video/6665038871765454086
1706,2,224,2,18,1551744904,#microwavechalange 😄 fact about me I never use microwave (it kills all the healthy cells) 🤗 #fit,https://www.tiktok.com/@@paulspujats/video/6664693614666321158
1343,2,81,1,54,1551714582,Flip the 🤳 some different shots🤙 #athlete #polevault #beyourself,https://www.tiktok.com/@@paulspujats/video/6664563383498460421
3734,4,551,3,10,1551659188,when video matches the song🤔😌 #polevault #yonce,https://www.tiktok.com/@@paulspujats/video/6664325467799031045
1316,3,129,3,42,1551634093,when your Yoga starts to look like EXORCIST 😧 #yoga #foryou #healthylife,https://www.tiktok.com/@@paulspujats/video/6664217685817036038
1584,10,160,1,48,1551456239,,https://www.tiktok.com/@@paulspujats/video/6663453806971325702
18500,19,2091,6,16,1551234419,this three solid ones 🙂 #trackandfield #athletics #polevault #letsgo,https://www.tiktok.com/@@paulspujats/video/6662501098357525765
1761,6,171,1,27,1551224950,#helo 🙃,https://www.tiktok.com/@@paulspujats/video/6662460429681298694
2705,5,272,0,10,1551206089,this was NOT staged at all 🤦♂️ #lame #dontfeaturethis #facepalm #beyou,https://www.tiktok.com/@@paulspujats/video/6662379420336000262
2869,12,557,1,5,1551133640,uhh baby we getting better!! another progress in the books📝☺️🙏 #greatful #athlete #polevault,https://www.tiktok.com/@@paulspujats/video/6662068254938238214
1716,5,197,4,23,1551107480,Expectation VS Reality 🤸🤠😴😌 #foryou #mondayvsfriday #mondayvibes #featurethis,https://www.tiktok.com/@@paulspujats/video/6661955898899959045
114000,66,3175,205,14,1551023278,Every nurses dream 👩⚕️💉🧬😄#thefutureisnow #nurses #scienceexperiment,https://www.tiktok.com/@@paulspujats/video/6661594252889296134
1420,6,132,3,51,1550882343,what sorcery is this? 🙃,https://www.tiktok.com/@@paulspujats/video/6660988944831745286
1635,2,163,1,19,1550845911,Didn't know I could do it 😲 #brucelee would be proud... I think 😅 #forypupage #fingerchallenge,https://www.tiktok.com/@@paulspujats/video/6660832468964216070
4636,4,655,2,4,1550762569,getting some technical jumps in 🏗️#polevault #tracknation #trackandfield #outdoors,https://www.tiktok.com/@@paulspujats/video/6660474515593628933
84700,43,12800,114,26,1550686234,feels better than it looks 😌 #givesyouwings #flyhigh #polevault #drills,https://www.tiktok.com/@@paulspujats/video/6660146658996653317
1818,2,188,1,26,1550684936,🤟🤘✌️🤙👇FINGER Strength ⚡ #fingerchallenge #fingerdance #military #foryoupage,https://www.tiktok.com/@@paulspujats/video/6660141086087859462
2177,1,185,1,18,1550598401,Y O G A ॐ In time lapse ⏳#yoga #yogachallenge  #yogatime #foryou,https://www.tiktok.com/@@paulspujats/video/6659769421126454534
2013,2,162,1,15,1550591172,change up some things and do smth basic 😄 #military #pullups #workout #strenght,https://www.tiktok.com/@@paulspujats/video/6659738371956411654
6546,9,1412,5,20,1550502816,would you dare?😳🤠 #dontattempt #dangerous #athletics #poledance #foryou,https://www.tiktok.com/@@paulspujats/video/6659358884555132165
1967,2,222,7,16,1550457777,Pole Vault Push ups just to keep things 🌶️#рекомендации #fürdich  #military,https://www.tiktok.com/@@paulspujats/video/6659165446173887750
2061,1,114,1,59,1550456931,Highbar Drills for stronger upper BODY 💪#polevault #легкаяатлетика #foryou #kpop,https://www.tiktok.com/@@paulspujats/video/6659161812379897094
3355,10,640,4,13,1550337165,I still don't have the option to say it's dangerous🙄 #justforfun #foryou,https://www.tiktok.com/@@paulspujats/video/6658647420919876869
4734,28,646,9,18,1550109336,Another #polevault sesh 🥴  started  out soso😖 but Brothers tips & #Guidance was the 🗝️ #foryou,https://www.tiktok.com/@@paulspujats/video/6657668901112909061
3501,2,314,6,11,1550083592,Good Mornin y'all Thank you for 3million views 🥺🤯🥰      #foryourpage  #foryou #memeathon #love,https://www.tiktok.com/@@paulspujats/video/6657558333441969413
2666,5,220,2,11,1549903402,D A M N what's in that CoFFEe🤯🥺#рекомендации #foryou #parati #あた #建议 #fürdich #coffee,https://www.tiktok.com/@@paulspujats/video/6656784422156635397
4722,5,788,1,9,1549891286,My first coach Aleksandrs OAnd he still got it at age of 59!! 😳#strong #challange #рекомендации,https://www.tiktok.com/@@paulspujats/video/6656732383229775110
3361,5,338,4,60,1549810709,SPEED & COORDINATION ⚡👊 #athlete #tennineeightsevensixfivefourthreetwoonezero #tennis #mma,https://www.tiktok.com/@@paulspujats/video/6656386310573395206
6368,7,855,6,9,1549593443,smoothes flip I've ever did 😎😅 #foryou #nailedit #flip #hairflip #lolz,https://www.tiktok.com/@@paulspujats/video/6655453160783482117
7200000,1450,704100,4608,19,1549591155,Can't wait to vault agai🤤 had to stop today because of the ⛈️😔 #polevault #trackandfield #athlete,https://www.tiktok.com/@@paulspujats/video/6655443333743119622
6567,4,596,2,7,1549490231,when you've been watching too much #starwars #lightsaber  #рекомендации #russia #brazil,https://www.tiktok.com/@@paulspujats/video/6655009866601467142
11500,11,1345,19,50,1549477187,everything is better in sloooowwwwwmooooo🥺 #polevault #trackandfield #parkur #longjump #gymnastics,https://www.tiktok.com/@@paulspujats/video/6654953845082295557
5796,3,668,3,31,1549332825,Level up 📈↗️  #360flip #challenge #foryou #justforfun,https://www.tiktok.com/@@paulspujats/video/6654333811997805829
5063,2,392,2,60,1549251985,Do this to open your upper body and prevent injuries 😉 #taichi #yoga #ninja #martialarts,https://www.tiktok.com/@@paulspujats/video/6653986606459915526
5828,3,495,2,58,1549204149,When you take your girl to practice 🥴 🎧 BACKWHEN - Wintergreen #sprint #polevault #foryou #couple,https://www.tiktok.com/@@paulspujats/video/6653781153163513093
4767,4,443,2,14,1549131749,just for fun😜 #diy #fitfam #foryou #challange #athlete,https://www.tiktok.com/@@paulspujats/video/6653470199196437766
3601,0,295,0,59,1549050514,🍌 split 😋 #featurethis #foryou #challange  #justforfun,https://www.tiktok.com/@@paulspujats/video/6653121297481993478
3640,5,367,6,26,1548981216,That Blue Lagoon🥰 🌊 #featureme #vacation #foryou #foryoupage,https://www.tiktok.com/@@paulspujats/video/6652823665681370374
3334,1,307,0,14,1548950289,I pulled my shoulder once like this 😬😅 #featurethis #foryou #fitness#military,https://www.tiktok.com/@@paulspujats/video/6652690832484732166
220100,68,33400,241,20,1548864538,flip the phone 😉 #polevault #trackandfield #athlete #foryou #givesyouwings,https://www.tiktok.com/@@paulspujats/video/6652322534886739205
6374,8,498,6,14,1548822071,upside down pullups or PV pullups😉 #trackandfield #polevault #calisthenics #workout #foryou,https://www.tiktok.com/@@paulspujats/video/6652140141169085702
2754,4,229,2,33,1548795291,have you tried this?! 🤳#backflipchallenge #selfie  #selfiebackflip #foryou,https://www.tiktok.com/@@paulspujats/video/6652025124566338821
2328,2,129,0,60,1548785832,3rd part of What are Best Friends For 😄😂 #foryoupage #goals #friendshipgoals #prank,https://www.tiktok.com/@@paulspujats/video/6651984497250143493
2196,3,155,1,12,1548776471,winter backflip #meh #flip #foryoupage #calisthenics #日常をtikる,https://www.tiktok.com/@@paulspujats/video/6651944289339182341
20700,6,436,1,20,1548712085,1k ❤️ and over 100 unique people joining the team #onedream #inspiration #motivation #polevault,https://www.tiktok.com/@@paulspujats/video/6651667753738439941
2229,2,204,1,11,1548526417,flip with style 🤪😎    #cod #videogamesirl #humanflip #cosplay #usa,https://www.tiktok.com/@@paulspujats/video/6650870316136418566
1769,2,130,1,15,1548511698,one way how to use railroad tracks 🚂🛤️#witnessmyfitness #featured #feature #fun #idea,https://www.tiktok.com/@@paulspujats/video/6650807100425374981
4607,1,218,3,22,1548461648,Beautiful Mornings ☀️🌊 #inspiration #yogachallenge #lululemon   #videogamesirl,https://www.tiktok.com/@@paulspujats/video/6650592138947988741
1390,4,147,1,60,1548435512,little fun @  the barszzzz🐒 #calisthenics #nike #sponsorme #fun #foryou,https://www.tiktok.com/@@paulspujats/video/6650479885129092357
1569,2,142,1,60,1548427946,it's a rainy 🌦️gray🌫️ day still gots to workout 🏃 #athletics #foryou #rainyday #nike,https://www.tiktok.com/@@paulspujats/video/6650447387313573125
1641,1,168,2,6,1548379321,How to finish a practice😃 #backflip #selfie  #foryou #challenge #selfiebackflip,https://www.tiktok.com/@@paulspujats/video/6650238546554653957
1176,1,109,0,59,1548303926,God day for some pole Runs #workout #workgrind #athletics #foryou,https://www.tiktok.com/@@paulspujats/video/6649914725301751045
1257,2,106,1,19,1548263172,highbar exercise #foryoupage #workout #new #beyou,https://www.tiktok.com/@@paulspujats/video/6649739690737929477
917,3,73,0,29,1548211476,abdominal strength  #workoutchallenge   #foryourpage #sixpackabs,https://www.tiktok.com/@@paulspujats/video/6649517657018076421
1113,0,72,0,48,1548173116,Morning #yoga 🕉️ how do you wake up? #foryourpage #yogatime,https://www.tiktok.com/@@paulspujats/video/6649352900352937222
923,4,61,1,8,1548129219,enjoying these ⛅ outside #workout  #naruto #foryoupage,https://www.tiktok.com/@@paulspujats/video/6649164367256358150
1201,5,141,1,21,1548116187,Through pain we get stronger 💪 #zankuchallenge      #backtothegrind  #foryoupage,https://www.tiktok.com/@@paulspujats/video/6649108391945833733
1960,1,189,2,7,1548027292,#witnessmyfitnesschallenge #polevault #athletics Back to 12 steps (first time in a long time,https://www.tiktok.com/@@paulspujats/video/6648726594141555973
825,0,62,0,60,1547942355,#backtothegrind fast weights 🏋️  🍑,https://www.tiktok.com/@@paulspujats/video/6648361789782232326
1246,1,104,0,22,1547775245,#witnessmyfitnesschallenge #flips #backtothegrind @michaeleckert_fit challange  💪,https://www.tiktok.com/@@paulspujats/video/6647644060196539653
6541,6,511,4,15,1547663724,#challange #posechallenge #trendy Pressure Points 😝😬,https://www.tiktok.com/@@paulspujats/video/6647165080607657222
723,5,60,0,60,1547487423,#foryou #backtogrind what's Your sport?,https://www.tiktok.com/@@paulspujats/video/6646407872882150661
1207,3,87,2,60,1547411903,#backtogrind,https://www.tiktok.com/@@paulspujats/video/6646083517526576389
622,2,40,1,58,1547056238,#backtothegrindSprints with my Lady🎧 BACKWHEN - Wintergreen,https://www.tiktok.com/@@paulspujats/video/6644555946645261573
2705,0,47,0,129,1544550827,#rollout #taichi #trackandfield #isometrics #brucelee #DKYoo,https://www.tiktok.com/@@paulspujats/video/6633795288144284933
648,0,34,0,101,1544193340,#sweat #weights #calisthenics #trackandfield #polevault #squatchallenge #jumps #shotput,https://www.tiktok.com/@@paulspujats/video/6632259892545588486
